bench_array_conc_write_reads_ops.rb;1;FixedSize;2396.14716003932
bench_array_conc_write_reads_ops.rb;2;FixedSize;4624.1466163287
bench_array_conc_write_reads_ops.rb;4;FixedSize;8640.33303471606
bench_array_conc_write_reads_ops.rb;8;FixedSize;10948.7276610718
bench_array_conc_write_reads_ops.rb;12;FixedSize;11015.4437570993
bench_array_conc_write_reads_ops.rb;16;FixedSize;10846.6626343481
bench_array_conc_write_reads_ops.rb;1;StampedLock;694.65794001047
bench_array_conc_write_reads_ops.rb;2;StampedLock;1357.01303193655
bench_array_conc_write_reads_ops.rb;4;StampedLock;2581.21377554579
bench_array_conc_write_reads_ops.rb;8;StampedLock;4420.4744528104
bench_array_conc_write_reads_ops.rb;12;StampedLock;6030.53475852394
bench_array_conc_write_reads_ops.rb;16;StampedLock;7646.91209713475
bench_array_conc_write_reads_ops.rb;1;LayoutLock;890.167501519246
bench_array_conc_write_reads_ops.rb;2;LayoutLock;1821.54221852916
bench_array_conc_write_reads_ops.rb;4;LayoutLock;3558.21149002344
bench_array_conc_write_reads_ops.rb;8;LayoutLock;6516.51341041916
bench_array_conc_write_reads_ops.rb;12;LayoutLock;9049.39654701853
bench_array_conc_write_reads_ops.rb;16;LayoutLock;10177.3540500374
bench_array_conc_write_reads_ops.rb;1;FastLayoutLock;858.992653169259
bench_array_conc_write_reads_ops.rb;2;FastLayoutLock;1748.41519008722
bench_array_conc_write_reads_ops.rb;4;FastLayoutLock;3432.18473398307
bench_array_conc_write_reads_ops.rb;8;FastLayoutLock;6459.94320774081
bench_array_conc_write_reads_ops.rb;12;FastLayoutLock;9050.60373590778
bench_array_conc_write_reads_ops.rb;16;FastLayoutLock;10087.1086300441
