bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;1;1229.84421550426
bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;2;1740.53775346947
bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;3;1744.73491542958
bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;4;1753.54221549146
bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;5;1753.27597710993
bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;6;1750.75688841418
bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;7;1750.16569524188
bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;8;1752.52017438077
bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;9;1754.1331072077
bench_array_conc_write_reads_ops_10_90.rb;1;FixedSize;10;1754.22106482143
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;1;2477.83174688179
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;2;3475.06397130589
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;3;3489.23420872818
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;4;3488.58816146985
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;5;3491.5074649923
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;6;3497.38950113731
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;7;3489.71428072405
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;8;3493.82672887058
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;9;3494.52272167899
bench_array_conc_write_reads_ops_10_90.rb;2;FixedSize;10;3494.86276837113
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;1;4301.26047487651
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;2;6018.41163840786
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;3;6440.21869137719
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;4;6442.15834407936
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;5;6437.41784004366
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;6;6437.7724707619
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;7;6440.08746329457
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;8;6440.18880009002
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;9;6446.17450803549
bench_array_conc_write_reads_ops_10_90.rb;4;FixedSize;10;6441.08466743086
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;1;9165.38237026115
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;2;13752.0443263125
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;3;13767.1389034565
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;4;13828.2799743411
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;5;13813.6794076021
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;6;13820.0455007698
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;7;13826.2249286131
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;8;13813.1490824547
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;9;13815.9507594565
bench_array_conc_write_reads_ops_10_90.rb;8;FixedSize;10;13803.6773344935
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;1;14232.5415502812
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;2;20639.901387038
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;3;20644.528091437
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;4;20733.6587418314
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;5;20727.900376
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;6;20734.0827814816
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;7;20685.9121719781
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;8;20638.4030496422
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;9;20716.3640999773
bench_array_conc_write_reads_ops_10_90.rb;12;FixedSize;10;20736.2241383596
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;1;18327.215747911
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;2;27567.4353162375
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;3;27663.0444112937
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;4;27675.4871391633
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;5;27664.2755447143
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;6;27650.9075708812
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;7;27653.9533316219
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;8;27658.4471716587
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;9;27652.5432954762
bench_array_conc_write_reads_ops_10_90.rb;16;FixedSize;10;27651.7262144548
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;1;19886.4478650189
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;2;31630.7586589426
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;3;31757.0235512715
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;4;31764.573587362
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;5;31751.4996469639
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;6;31758.4436613034
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;7;31770.212215483
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;8;31759.6842999394
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;9;31760.9223550611
bench_array_conc_write_reads_ops_10_90.rb;18;FixedSize;10;31761.8196854124
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;1;19224.8754363874
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;2;34234.7834879521
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;3;34947.4913946104
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;4;34964.4099920468
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;5;34927.2968114725
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;6;34913.1663819427
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;7;34901.9313020006
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;8;34925.2551218584
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;9;34972.8641958085
bench_array_conc_write_reads_ops_10_90.rb;20;FixedSize;10;34884.0310193921
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;1;21622.942403728
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;2;41913.563500022
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;3;42170.6363388846
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;4;42150.608478198
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;5;42079.3652039633
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;6;42171.3000481207
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;7;42132.5140389636
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;8;42142.1502076387
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;9;42134.7088378441
bench_array_conc_write_reads_ops_10_90.rb;24;FixedSize;10;42134.5786492001
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;1;20712.9496105921
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;2;48144.2933799641
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;3;48480.6811689589
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;4;48506.1128184473
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;5;48493.4057092256
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;6;48515.1153537356
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;7;48533.1547887017
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;8;48526.6544372568
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;9;48510.8473185476
bench_array_conc_write_reads_ops_10_90.rb;28;FixedSize;10;48551.308960788
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;1;28780.7109011664
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;2;45687.5013891895
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;3;48626.2856924377
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;4;53330.0943627021
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;5;56092.317731852
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;6;56075.9932620199
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;7;56077.1506265147
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;8;56077.0153916585
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;9;56111.116805916
bench_array_conc_write_reads_ops_10_90.rb;32;FixedSize;10;56104.6179099669
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;1;26832.1958609484
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;2;55646.6814286359
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;3;58920.3654757663
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;4;59471.5402654907
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;5;59624.0940127921
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;6;60697.118252137
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;7;60937.7076369206
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;8;60879.6156426242
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;9;60764.5876220608
bench_array_conc_write_reads_ops_10_90.rb;36;FixedSize;10;60791.0852102106
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;1;638.345276590435
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;2;929.952698426562
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;3;929.486138877212
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;4;930.599718421967
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;5;930.197106331221
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;6;929.687281561241
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;7;929.240164368718
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;8;929.627084669072
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;9;929.692647237081
bench_array_conc_write_reads_ops_10_90.rb;1;FastLayoutLock;10;929.962686785269
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;1;1189.72923985215
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;2;1696.65125607098
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;3;1693.09011539714
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;4;1695.51155824587
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;5;1695.785061259
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;6;1694.84040866584
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;7;1695.31903665588
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;8;1693.97846774053
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;9;1691.13935560164
bench_array_conc_write_reads_ops_10_90.rb;2;FastLayoutLock;10;1691.22458466022
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;1;1999.06466211274
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;2;3486.00311272016
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;3;3555.76769614738
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;4;3534.21924577279
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;5;3504.11873655364
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;6;3503.28708325401
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;7;3525.07286151625
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;8;3556.01162855809
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;9;3522.47898299012
bench_array_conc_write_reads_ops_10_90.rb;4;FastLayoutLock;10;3483.47312890427
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;1;3991.30994434189
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;2;6679.10066989581
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;3;6671.62175324547
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;4;6674.23266364743
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;5;6674.16751267698
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;6;6674.58018073835
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;7;6673.43705887182
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;8;6667.01401070839
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;9;6674.0488859257
bench_array_conc_write_reads_ops_10_90.rb;8;FastLayoutLock;10;6675.86397336585
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;1;5571.83641309743
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;2;10312.5878399739
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;3;10273.5150381892
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;4;10299.6486077471
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;5;10282.0483085307
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;6;10309.4237938528
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;7;10293.4016767834
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;8;10294.3811237428
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;9;10279.5004551441
bench_array_conc_write_reads_ops_10_90.rb;12;FastLayoutLock;10;10291.6595534298
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;1;9211.19669283823
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;2;13443.8663808657
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;3;13499.4990177281
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;4;13486.4897953007
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;5;13533.1295314692
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;6;13538.2887998141
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;7;13540.3286298673
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;8;13541.0871623566
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;9;13548.0169446053
bench_array_conc_write_reads_ops_10_90.rb;16;FastLayoutLock;10;13551.0097221145
bench_array_conc_write_reads_ops_10_90.rb;18;FastLayoutLock;1;7983.89406454467
bench_array_conc_write_reads_ops_10_90.rb;18;FastLayoutLock;2;15151.2866617227
bench_array_conc_write_reads_ops_10_90.rb;18;FastLayoutLock;3;15138.0733154394
