bench_array_conc_write_reads_ops_50_50.rb;1;FixedSize;1821.43505772762
bench_array_conc_write_reads_ops_50_50.rb;2;FixedSize;3368.7103313494
bench_array_conc_write_reads_ops_50_50.rb;4;FixedSize;7208.73265318941
bench_array_conc_write_reads_ops_50_50.rb;8;FixedSize;14394.5799143726
bench_array_conc_write_reads_ops_50_50.rb;12;FixedSize;21493.0362989828
bench_array_conc_write_reads_ops_50_50.rb;16;FixedSize;28639.7306897534
bench_array_conc_write_reads_ops_50_50.rb;18;FixedSize;32191.7027931824
bench_array_conc_write_reads_ops_50_50.rb;20;FixedSize;36253.7019719808
bench_array_conc_write_reads_ops_50_50.rb;24;FixedSize;43152.0223519754
bench_array_conc_write_reads_ops_50_50.rb;28;FixedSize;50113.450293475
bench_array_conc_write_reads_ops_50_50.rb;32;FixedSize;58273.4365368276
bench_array_conc_write_reads_ops_50_50.rb;36;FixedSize;61326.3270136951
bench_array_conc_write_reads_ops_50_50.rb;1;FastLayoutLock;627.103114327839
bench_array_conc_write_reads_ops_50_50.rb;2;FastLayoutLock;1250.75090891901
bench_array_conc_write_reads_ops_50_50.rb;4;FastLayoutLock;2502.47769984606
bench_array_conc_write_reads_ops_50_50.rb;8;FastLayoutLock;5008.77634176486
bench_array_conc_write_reads_ops_50_50.rb;12;FastLayoutLock;7504.37858604965
bench_array_conc_write_reads_ops_50_50.rb;16;FastLayoutLock;9906.47459490669
bench_array_conc_write_reads_ops_50_50.rb;18;FastLayoutLock;11275.2822333997
bench_array_conc_write_reads_ops_50_50.rb;20;FastLayoutLock;12410.3163956473
bench_array_conc_write_reads_ops_50_50.rb;24;FastLayoutLock;15025.9586866555
bench_array_conc_write_reads_ops_50_50.rb;28;FastLayoutLock;17481.7237817072
bench_array_conc_write_reads_ops_50_50.rb;32;FastLayoutLock;19840.3599615761
bench_array_conc_write_reads_ops_50_50.rb;36;FastLayoutLock;21019.7386557131
bench_array_conc_write_reads_ops_50_50.rb;1;LayoutLock;458.409650427164
bench_array_conc_write_reads_ops_50_50.rb;2;LayoutLock;1067.64838578382
bench_array_conc_write_reads_ops_50_50.rb;4;LayoutLock;1493.87599078081
bench_array_conc_write_reads_ops_50_50.rb;8;LayoutLock;4306.98697632252
bench_array_conc_write_reads_ops_50_50.rb;12;LayoutLock;6449.55068051328
bench_array_conc_write_reads_ops_50_50.rb;16;LayoutLock;8657.83471859611
bench_array_conc_write_reads_ops_50_50.rb;18;LayoutLock;8698.43921128401
bench_array_conc_write_reads_ops_50_50.rb;20;LayoutLock;10783.2971907246
bench_array_conc_write_reads_ops_50_50.rb;24;LayoutLock;12849.6741569435
bench_array_conc_write_reads_ops_50_50.rb;28;LayoutLock;14521.4894371122
bench_array_conc_write_reads_ops_50_50.rb;32;LayoutLock;17132.8287750126
bench_array_conc_write_reads_ops_50_50.rb;36;LayoutLock;17809.8139965072
bench_array_conc_write_reads_ops_50_50.rb;1;StampedLock;499.628943150039
bench_array_conc_write_reads_ops_50_50.rb;2;StampedLock;71.6593317840631
bench_array_conc_write_reads_ops_50_50.rb;4;StampedLock;54.604872901761
bench_array_conc_write_reads_ops_50_50.rb;8;StampedLock;94.7992346866232
bench_array_conc_write_reads_ops_50_50.rb;12;StampedLock;90.095694014731
bench_array_conc_write_reads_ops_50_50.rb;16;StampedLock;85.1833960307956
bench_array_conc_write_reads_ops_50_50.rb;18;StampedLock;82.2110533607543
bench_array_conc_write_reads_ops_50_50.rb;20;StampedLock;37.5491317319792
bench_array_conc_write_reads_ops_50_50.rb;24;StampedLock;88.5332253249999
bench_array_conc_write_reads_ops_50_50.rb;28;StampedLock;84.0675316089489
bench_array_conc_write_reads_ops_50_50.rb;32;StampedLock;35.7792534972623
bench_array_conc_write_reads_ops_50_50.rb;36;StampedLock;33.5047685998792
