bench_histogram.rb;1;FastLayoutLock;1;0.241384340948689
bench_histogram.rb;1;FastLayoutLock;2;1.67986779910013
bench_histogram.rb;1;FastLayoutLock;3;1.2968938177008
bench_histogram.rb;1;FastLayoutLock;4;1.81447783624682
bench_histogram.rb;1;FastLayoutLock;5;1.86529956646425
bench_histogram.rb;1;FastLayoutLock;6;1.95720781475111
bench_histogram.rb;1;FastLayoutLock;7;1.82008155074997
bench_histogram.rb;1;FastLayoutLock;8;1.84050884101903
bench_histogram.rb;1;FastLayoutLock;9;1.87205813076007
bench_histogram.rb;1;FastLayoutLock;10;2.00335963777161
bench_histogram.rb;2;FastLayoutLock;1;0.25635721222274
bench_histogram.rb;2;FastLayoutLock;2;0.997164920369947
bench_histogram.rb;2;FastLayoutLock;3;1.40676522945713
bench_histogram.rb;2;FastLayoutLock;4;1.39781536269701
bench_histogram.rb;2;FastLayoutLock;5;1.50523523293361
bench_histogram.rb;2;FastLayoutLock;6;1.4731069947029
bench_histogram.rb;2;FastLayoutLock;7;1.9457276390176
bench_histogram.rb;2;FastLayoutLock;8;1.48379635541381
bench_histogram.rb;2;FastLayoutLock;9;1.48159451449277
bench_histogram.rb;2;FastLayoutLock;10;1.64557344575497
bench_histogram.rb;4;FastLayoutLock;1;0.244411335622657
bench_histogram.rb;4;FastLayoutLock;2;0.853184666069088
bench_histogram.rb;4;FastLayoutLock;3;3.24555942540855
bench_histogram.rb;4;FastLayoutLock;4;3.06521292509205
bench_histogram.rb;4;FastLayoutLock;5;3.38569031184884
bench_histogram.rb;4;FastLayoutLock;6;3.52325207971853
bench_histogram.rb;4;FastLayoutLock;7;3.13758773697186
bench_histogram.rb;4;FastLayoutLock;8;2.94690418489983
bench_histogram.rb;4;FastLayoutLock;9;3.34851196857884
bench_histogram.rb;4;FastLayoutLock;10;2.85741372967162
bench_histogram.rb;8;FastLayoutLock;1;0.244991007988062
bench_histogram.rb;8;FastLayoutLock;2;0.948040671477877
bench_histogram.rb;8;FastLayoutLock;3;3.92818478680463
bench_histogram.rb;8;FastLayoutLock;4;4.44002630310218
bench_histogram.rb;8;FastLayoutLock;5;4.47093770822094
bench_histogram.rb;8;FastLayoutLock;6;4.08772914099594
bench_histogram.rb;8;FastLayoutLock;7;4.27452250279145
bench_histogram.rb;8;FastLayoutLock;8;4.30886532566467
bench_histogram.rb;8;FastLayoutLock;9;3.93037791042491
bench_histogram.rb;8;FastLayoutLock;10;4.43383119108972
bench_histogram.rb;12;FastLayoutLock;1;0.254689159659226
bench_histogram.rb;12;FastLayoutLock;2;0.947528489366294
bench_histogram.rb;12;FastLayoutLock;3;5.72344961456624
bench_histogram.rb;12;FastLayoutLock;4;5.43562829501089
bench_histogram.rb;12;FastLayoutLock;5;4.5200791241929
bench_histogram.rb;12;FastLayoutLock;6;5.79022193260556
